"C_ID","C_Age","C_Education","C_Gender","C_MonthlyIncome","C_MonthlyFamilyIncome","C_HomeOwnershipStatus","C_RelationshipStatus","C_NumberofDependants","C_EmploymentType","C_FirmSize","C_Industry","C_FinancialLiteracy","C_FinancialInstitution","C_PersonalFinancialAdvice","C_TotalVoluntarySuperContribution","App_Tenure","App_AverageDailySessionTime","App_FrequencyOfDecline","App_ContributionTriggerAmount","App_NumberoftimeContributionTriggerAmountChanged","App_RoundUpWholeAmount","App_ShowTutorial"
"b98c5043-97a4-47f4-8cdd-f33a81d01ade",24,"P","M",4507,4507,"N","S",1,"C","P","CON","M","MBL","N",451,5,20,"H",10,80,1,"N"
"e2b06bd6-debe-436b-9096-cbf823ce36d3",41,"B","F",11517,28793,"N","O",4,"C","M","EDU","M","PIB","Y",2303,28,40,"L",10,75,1,"Y"
"ad4f6dd0-670f-447d-b2a4-e5072eed34a4",40,"M","F",16166,16166,"Y","S",1,"P","M","FSS","L","CBA","Y",1617,14,58,"M",10,100,1,"N"
"905c5b6c-8c51-4a7b-9bdb-d34468719afa",22,"D","F",5771,5771,"N","S",1,"P","P","CON","L","AMEX","N",577,2,58,"H",10,87,1,"N"
"7dc7e1e4-c71c-436d-862a-07c0f5e25e7b",25,"B","F",5985,5985,"N","S",1,"P","S","THR","L","BWA","Y",299,13,9,"H",10,36,1,"N"
"5779bbf0-0c02-4dac-b545-51c9652d285a",33,"B","M",9729,9729,"N","O",3,"P","S","HAC","M","WBC","N",486,4,25,"H",10,41,1,"N"
"be9c07fa-9b4b-4540-8d9d-95c3a5494662",60,"B","M",12568,12568,"Y","S",1,"C","P","WHT","L","CSP","Y",3514,27,28,"L",10,78,1,"Y"
"354b083a-faf4-4e13-85cc-fee8d614cbbf",36,"M","M",9877,9877,"N","S",1,"P","P","EDU","M","AMPB","N",0,27,37,"H",10,31,0,"N"
"038d8268-9b58-4940-82c8-5c956ab07a35",55,"B","M",4677,4677,"Y","S",1,"C","P","MAN","M","CUA","N",234,5,47,"H",10,66,1,"N"
"4d5697ea-18d3-4990-bfbe-86a3cf834d68",23,"H","F",4769,4769,"N","S",1,"P","M","IMT","L","MEB","N",238,29,7,"H",10,3,1,"N"
"bcb24b5e-b510-496e-9863-d3ff9adb52a0",29,"H","M",5561,5561,"N","O",5,"C","S","RET","M","STG","N",556,26,58,"H",10,71,1,"N"
"9c91c3c0-962b-4db4-a55a-0d08d15df118",24,"H","F",4187,8374,"N","O",6,"C","S","EDU","L","IOOF","Y",419,10,53,"H",10,85,1,"N"
"f39f5580-3f94-4470-b290-e21586a982b9",48,"B","M",13504,13504,"Y","S",1,"C","M","HAC","M","MEB","Y",0,19,37,"H",20,75,0,"N"
"593f21c9-0c02-4bb9-bbd7-6601046f7ca6",31,"D","M",6421,10916,"N","M",2,"P","S","RET","L","CBU","N",517,10,48,"H",10,91,1,"N"
"b0649744-d9b7-46e3-800a-00ca0f2d5ff6",35,"P","F",9290,9290,"N","S",1,"P","P","TNT","L","BOM","Y",929,16,16,"M",10,27,1,"N"
"c678b369-128f-4ebe-ab1e-b1b56a1c46a1",57,"D","M",15107,15107,"Y","O",3,"C","S","MAN","M","CBU","Y",3021,14,59,"L",10,29,1,"Y"
"a4d77e80-440a-40a0-9e33-3174046a326c",45,"B","F",13677,34193,"Y","O",6,"C","M","HOS","H","BTS","Y",2735,23,31,"L",10,46,1,"Y"
"a7b50286-8f5c-483f-831f-18ad1adeccf3",22,"H","F",5259,5259,"N","S",1,"C","P","RET","L","WBC","Y",526,8,48,"H",10,44,1,"N"
"88740e86-326e-49cc-9152-bb2eab6e7075",51,"P","F",18464,18464,"Y","S",1,"C","S","IMT","H","PSP","Y",3693,14,40,"L",10,92,5,"Y"
"c076f3fd-fd4a-4d18-be52-35a8dc733acd",36,"P","F",6688,13376,"N","O",4,"C","S","AFF","H","FMC","N",669,3,30,"H",10,25,1,"N"
"ae086f1c-d815-469d-87b1-d12ac58fcbd9",58,"M","M",13065,13065,"Y","S",1,"C","P","HOS","H","ING","Y",0,9,46,"H",20,14,0,"N"
"ff51ec90-0ca6-4da6-a9f7-1ef28eb03195",23,"B","M",4458,8916,"N","M",4,"C","M","EDU","L","FLY","N",513,7,1,"H",10,76,1,"N"
"2ced9875-81df-4f97-b337-49ac307a6277",22,"B","M",4688,4688,"N","S",1,"C","P","EDU","L","WST","N",0,29,19,"H",0,88,0,"N"
"5977a613-b2b7-4ec4-8092-8b2e94eca966",38,"P","F",9157,15567,"N","O",8,"P","S","HOS","M","FLY","N",458,5,34,"H",10,21,1,"N"
"42d81c1f-d88e-46a2-b731-c3184f516137",52,"B","M",19439,34990,"Y","M",7,"C","S","IMT","H","MTP","Y",6260,20,44,"L",10,24,1,"Y"
"29b0590a-8adf-4565-b616-ad4b43f94958",20,"B","F",5933,13053,"N","S",8,"C","P","MAN","L","HSB","N",342,3,42,"H",10,20,1,"N"
"44409c63-fc3a-4e38-946e-d3dfc929998d",31,"P","M",8321,8321,"N","O",2,"C","P","AFF","M","NAB","N",0,16,25,"H",10,92,0,"N"
"71f99e92-7268-4e47-a331-b38fdbe1782d",42,"D","M",15931,15931,"Y","O",6,"C","P","WHT","H","AMPB","Y",797,14,22,"H",10,95,1,"N"
"3c6d4f5b-b96d-463b-88df-cb4c95feab33",60,"P","F",10702,19264,"Y","M",5,"P","S","EDU","M","FLY","Y",2461,6,6,"M",10,16,1,"Y"
"94873f7d-4a26-4aba-88ce-0b91e5b69834",29,"D","M",4361,4361,"N","S",1,"C","P","EDU","L","MEB","N",436,21,25,"H",10,88,1,"N"
"44716af6-c35e-49cb-b098-ef1af002194c",40,"M","M",10096,18173,"Y","M",2,"C","P","THR","M","MBL","Y",813,12,28,"H",10,60,1,"N"
"61da6502-e522-41ac-84a6-7fe845ca531c",44,"M","M",18642,41012,"Y","M",6,"P","S","MAN","H","WST","Y",1501,22,17,"M",10,90,1,"N"
"34541c8d-e360-4ca1-9d4a-bafca02635ef",39,"D","M",6957,15305,"N","M",6,"P","P","FSS","L","PSP","N",560,29,57,"H",10,81,1,"N"
"b83c91e8-4ba2-4f30-b7be-7678017f54ba",28,"B","M",5012,10024,"N","M",7,"P","P","RET","M","PIB","N",807,5,22,"M",10,47,1,"N"
"950c1ad6-576b-4824-951e-794845d66f00",24,"D","M",7211,18028,"N","M",6,"C","S","AFF","L","ING","Y",581,17,51,"H",10,71,1,"N"
"b9dd098e-fd12-4768-87f9-5e66a7e54bcc",24,"H","M",5630,5630,"N","O",3,"P","S","EDU","L","NAB","N",563,10,52,"H",10,35,1,"N"
"14cf15cf-d264-442c-859c-7a9323445550",43,"B","M",5552,12214,"N","O",7,"C","S","RET","L","CSE","N",278,16,49,"H",10,44,1,"N"
"50483db8-91f4-4031-b106-c6a16866a558",55,"B","M",19627,19627,"Y","S",1,"P","M","FSS","H","FLY","Y",3925,26,47,"L",10,0,1,"Y"
"950475ea-a588-4236-9b8d-646fb18fc4ff",26,"D","F",4562,9124,"N","M",6,"C","S","FSS","L","BSA","Y",524,7,58,"H",10,84,1,"N"
"d0d40864-9d9a-4260-9563-682015a0fa49",54,"P","M",11829,11829,"Y","S",1,"C","M","AFF","M","CBU","Y",2366,20,40,"L",10,9,1,"Y"
"4f693724-61b2-464d-b548-6bb4acebcc32",34,"P","M",8171,17976,"N","M",1,"C","M","HOS","M","CUA","N",658,9,42,"H",10,57,1,"N"
"82e933a2-dafc-499f-b839-05bcbbc75ac7",40,"B","M",19446,19446,"Y","O",8,"P","P","RET","H","IOOF","Y",972,6,10,"M",10,91,1,"N"
"72b45083-5d6a-4199-afc7-060445d454e7",60,"M","F",16115,40288,"Y","O",7,"C","P","EDU","H","MLC","Y",3223,2,22,"L",10,35,1,"Y"
"01491a79-2b03-4a79-ace8-1dc5e2a75ede",51,"P","F",4138,9104,"Y","O",2,"C","M","HOS","M","MTP","N",207,24,10,"H",10,23,1,"N"
"0a22abd9-aff0-4371-9d1b-00d2c3b78e17",54,"B","F",5488,12074,"Y","O",4,"C","P","TNT","L","ANZ","N",1098,12,54,"M",10,86,1,"N"
"1c01d7a9-c5b8-4742-b716-32a00b6a5684",23,"D","F",5568,12250,"N","O",0,"C","S","CON","L","BOM","N",278,30,39,"H",10,65,1,"N"
"165243ff-1eca-4c04-a79c-a079d0edfa52",42,"B","F",6689,14716,"N","O",6,"C","P","AFF","L","WST","N",334,13,12,"H",10,4,1,"N"
"d88863de-3a31-483a-8ec9-502ec95e0e9a",36,"P","M",9927,24818,"N","M",1,"C","S","WHT","M","WBC","Y",1599,23,54,"M",10,7,1,"N"
"83eec42f-5f37-43be-9c74-cbb3fe9c6add",59,"D","M",15490,15490,"Y","O",5,"C","M","IMT","H","DBL","N",3098,25,59,"L",10,1,1,"Y"
"271c5083-2d02-4d43-a125-dab4bc9464d4",58,"P","F",7876,17327,"Y","M",3,"C","S","FSS","L","AMPS","Y",1811,12,24,"M",10,26,1,"N"
"f764a620-ac90-4b16-9233-9845776ae454",39,"P","M",9275,23188,"N","M",0,"P","P","CON","M","SUN","Y",1067,30,56,"M",10,97,1,"N"
"4c749fad-86d0-4037-90c1-fa301ec60f22",37,"M","M",9094,20007,"N","M",1,"P","P","MAN","M","AMPB","N",733,17,2,"H",10,23,5,"N"
"1066ac84-279a-4b63-9f93-495181895741",23,"D","M",6606,6606,"Y","S",1,"C","P","EGW","L","AMPS","N",330,2,31,"H",10,57,1,"N"
"6c08d2cc-ff28-4415-be8d-284dd93b6af9",50,"P","M",10246,10246,"Y","O",5,"C","M","RET","M","CSE","Y",2049,20,3,"L",10,46,1,"Y"
"c0f244c9-9eb3-48f1-961f-a7cbe85b5a1a",25,"D","F",4973,9946,"N","M",1,"P","S","THR","M","HSB","N",572,27,8,"H",10,66,1,"N"
"f5bb9494-5430-4968-89d7-58d8bc5ae6c3",53,"B","M",10862,27155,"N","M",3,"P","M","AFF","M","BTS","Y",2498,12,3,"L",10,26,1,"Y"
"c47003e8-f4de-479b-b993-a9f3c16884ec",23,"M","M",5629,5629,"N","S",1,"C","M","FSS","L","BQL","N",563,21,40,"H",10,33,1,"N"
"62fee460-8e32-48cb-96dd-4b066fb31427",46,"M","M",17582,17582,"Y","O",3,"P","S","HOS","H","HSB","Y",3516,11,5,"L",10,7,1,"Y"
"0c02a3ee-8e9e-4607-af7b-6550bcb61a88",51,"D","F",18912,34042,"N","S",6,"C","P","FSS","H","HSB","N",0,13,32,"H",0,86,0,"N"
"c8813b4f-c226-4c4b-a05d-86ef8f192a1a",20,"P","F",4801,9602,"N","O",1,"P","S","HOS","L","BOM","N",480,21,24,"H",10,37,1,"N"
"7e178c30-7b89-408a-8ef6-d0842899202a",49,"B","M",17128,17128,"Y","O",5,"C","P","FSS","H","UBS","N",3426,22,18,"L",10,5,1,"Y"
"f11fba32-8a78-4d27-81f3-68dc340ba983",56,"B","F",13233,33083,"Y","S",6,"P","P","HAC","M","CTI","Y",0,18,51,"H",0,59,0,"N"
"249942b1-2e2d-4b0f-9beb-2394f2d89018",45,"D","M",9828,9828,"Y","S",1,"C","P","HAC","M","CBA","N",491,25,6,"H",10,66,1,"N"
"a4b2d58f-3181-4a7c-9e26-7761ab785546",37,"B","F",6775,13550,"N","M",1,"P","P","TNT","L","MBL","N",780,7,56,"H",10,88,1,"N"
"679c90a2-7057-4d7e-9268-6a1c4212da3b",36,"D","F",6436,10941,"N","O",6,"P","M","IMT","L","AMEX","N",322,10,36,"H",10,100,1,"N"
"7549f064-cc8b-4e3d-8092-eb419614948c",48,"H","M",14982,14982,"Y","O",3,"P","P","AFF","M","MEB","Y",0,25,36,"H",0,32,0,"N"
"2df1113d-5f28-4565-89b3-274673c752af",25,"B","F",4720,10384,"N","O",2,"C","S","EGW","L","BTS","N",236,19,55,"H",10,1,1,"N"
"c71d0c2d-d1db-431c-997e-3e1118f12fdf",49,"H","M",19692,49230,"Y","M",0,"C","M","WHT","H","PIB","Y",6340,8,23,"L",10,32,1,"Y"
"11c8f628-4e37-4881-96cb-23435cf9128e",24,"D","F",6156,6156,"Y","S",1,"C","M","TNT","L","BSA","N",308,14,33,"H",10,44,1,"N"
"bd69b6dc-00b9-4df5-a393-3350a45a98c3",47,"P","M",19563,19563,"Y","O",4,"P","S","MAN","L","AMPB","Y",3913,4,28,"L",10,11,1,"Y"
"5769160e-49c4-406e-ac15-9b0f5fe954ad",43,"D","M",14239,14239,"Y","S",1,"C","P","THR","M","CSE","Y",712,6,5,"H",10,64,1,"N"
"0505c94b-0ae7-4395-8533-f51238941df1",47,"D","F",7171,15776,"N","O",4,"C","P","CON","M","CBA","N",0,13,25,"H",10,51,0,"N"
"52c87eac-8400-4cab-8a7e-bccad69dc373",38,"M","F",8384,8384,"N","S",1,"C","M","TNT","M","MBL","N",419,17,7,"H",50,5,5,"N"
"8c4a3c0f-848f-4a3d-95d9-784bb29509fd",24,"D","M",7231,7231,"N","S",1,"P","S","THR","L","CMC","Y",0,4,10,"H",0,10,0,"N"
"cf964c6a-183e-49c2-a1de-857146090eb9",45,"M","M",11379,11379,"Y","S",1,"C","M","EDU","M","WST","Y",2276,26,34,"L",10,29,1,"Y"
"7d12c530-9eb0-4e15-9001-42933ec4bae8",53,"D","M",13745,13745,"Y","S",1,"P","S","FSS","M","WST","N",2749,20,51,"L",10,35,1,"Y"
"d101a681-dc79-4b9c-ae79-640467f9c1cf",38,"B","M",6216,6216,"N","S",1,"C","P","THR","L","MEB","N",622,5,46,"H",10,24,1,"N"
"114c5c25-68ca-4bd3-82e3-217678bd236c",23,"B","F",4358,9588,"N","O",3,"C","M","CON","L","WBC","N",218,23,10,"H",10,68,1,"N"
"652799d1-6eea-4927-afad-0ac928f5c9b1",33,"M","F",8381,8381,"N","S",1,"C","S","CON","M","MTP","N",419,8,19,"H",10,29,1,"N"
"f277d043-1abc-45d1-af2e-a7800c2c86c6",39,"H","M",7988,7988,"Y","S",1,"C","S","RET","M","CTI","N",799,7,7,"H",10,73,1,"N"
"7250d64f-8d22-40f4-9f1c-f0510eae9334",47,"D","F",11399,28498,"Y","O",0,"C","M","HOS","M","HPL","Y",0,3,26,"H",0,90,0,"N"
"1b418b67-0417-497e-bda6-75127fa40589",25,"D","F",5716,12575,"Y","O",3,"C","S","EDU","L","FMC","N",286,16,0,"H",10,59,1,"N"
"f3ebaa10-14c2-4b4b-85ef-9bd57e842532",22,"M","M",4974,9948,"Y","M",5,"C","M","THR","L","CTI","N",572,7,12,"H",10,12,1,"N"
"f624246d-d62f-42cd-8980-ea10b477c747",20,"P","M",4225,8450,"Y","S",5,"P","S","HAC","L","RAMS","N",486,25,52,"H",10,81,1,"N"
"972d224c-3d10-4348-82b7-8a96a484c07a",27,"D","F",5861,11722,"N","O",3,"P","P","FSS","L","NAB","Y",586,26,57,"H",10,8,1,"N"
"cbee4f9a-4e5f-426d-bb86-2919cce17007",22,"B","M",4028,4028,"N","O",0,"P","M","IMT","L","WBC","N",403,23,51,"H",10,21,1,"N"
"3f86a4e5-f6d8-4391-a833-bf9f1808fdf9",28,"P","F",5456,5456,"N","S",1,"C","M","MAN","L","WST","N",273,29,10,"H",10,72,1,"N"
"ae66ad04-3493-40d0-9327-dcbeb542517b",23,"D","F",5808,11616,"N","M",2,"C","S","MAN","L","FLY","N",668,5,36,"H",10,48,1,"N"
"abdcc9ba-655a-46c3-ae72-9152bec58878",42,"B","F",13399,13399,"Y","S",1,"C","M","EDU","M","MTP","Y",2680,26,4,"L",10,35,1,"Y"
"58e033c1-5338-4a28-ae8f-3645a6ac858a",39,"B","M",7058,11999,"N","S",1,"C","P","MAN","L","MLC","N",0,7,35,"H",0,13,0,"N"
"b834140d-f94c-46f6-93d8-0e56d3bffd70",31,"M","F",6938,13876,"N","M",1,"P","S","RET","M","MTP","N",798,12,2,"H",10,60,1,"N"
"45ef84b9-57ef-411e-8706-0f69807995f3",21,"H","M",5182,11400,"N","S",5,"P","S","HAC","L","MBL","N",417,24,2,"H",10,22,1,"N"
"f4ba6505-0ef2-4f82-a7ab-f4e386c26162",57,"H","M",11928,29820,"N","O",0,"P","P","MAN","M","NAB","Y",2386,9,41,"L",10,100,1,"Y"
"d66b680d-e6d3-45a1-90a2-a41f5f3f6cef",20,"P","F",5532,11064,"N","O",0,"P","M","HAC","L","DBL","N",553,19,15,"H",10,50,1,"N"
"e71d3689-5486-4dde-a2bb-6d17d621aafb",31,"H","F",7143,7143,"Y","S",1,"C","M","TNT","L","ANZ","N",714,22,47,"H",10,46,1,"N"
"5e2f57aa-d5e7-4676-9492-4b4613cbca4f",24,"D","F",5869,5869,"N","S",1,"P","M","MAN","L","BTS","N",293,5,8,"H",10,49,1,"N"
"7c79b934-4a4d-48d2-bb7f-97fec53d9843",30,"M","F",9200,23000,"N","O",3,"P","P","FSS","M","STG","Y",460,15,26,"H",10,34,1,"N"
"0e116aff-ff5d-49aa-b074-090fd45d11c0",27,"D","O",12615,12615,"N","O",1,"C","P","IMT","M","WST","N",631,23,5,"H",10,35,1,"N"
"74f69f1c-ecc2-4de0-8903-d6e7d7358f08",57,"H","F",16498,41245,"Y","M",8,"C","S","WHT","H","CBA","Y",3795,21,25,"L",10,48,1,"Y"
"b8b38a6c-bf0b-4ed3-94b4-e902ce92161f",30,"M","M",7524,7524,"N","S",1,"P","S","CON","H","WBC","N",752,26,15,"H",10,46,1,"N"
"1f873ae9-00c6-4acb-85a4-00a1cee0dbe8",41,"B","F",9790,21538,"Y","M",7,"C","M","WHT","M","RAMS","Y",564,27,3,"H",10,67,1,"N"
"dc1863cc-625e-4276-a683-2eef7039e880",36,"P","M",7621,19053,"Y","M",4,"P","P","AFF","L","STG","N",1227,16,23,"M",10,5,1,"N"
"53a4bf42-b27b-4886-a15a-96ac9598e54e",58,"P","F",16791,30224,"Y","M",5,"C","P","EDU","H","AMPS","Y",3862,9,34,"L",10,26,1,"Y"
"881b739d-1ab7-4d96-85e7-97b67806bbed",46,"P","M",17032,17032,"Y","O",8,"C","P","IMT","H","HPL","N",3406,25,12,"L",10,20,1,"Y"
"6b034d50-0a54-426a-a7c7-785266bfbf26",25,"M","M",5405,5405,"N","O",6,"P","P","THR","L","BTS","N",0,22,35,"H",10,21,0,"N"
"b67f7555-c5a9-4854-ad3e-76c7b3327015",54,"H","M",13709,13709,"Y","O",1,"P","S","WHT","M","CTI","Y",0,24,36,"H",0,75,0,"N"
"d7e32e37-cfee-44d5-aa69-3ba17e0d47fe",56,"P","M",15772,39430,"Y","M",6,"P","S","IMT","M","CUA","Y",5078,4,45,"L",10,48,1,"Y"
"34d51cbc-5144-4c2d-a754-f78b26650e58",38,"B","F",9088,19994,"N","O",5,"P","P","TNT","M","FLY","N",454,27,43,"H",10,52,1,"N"
"39a68917-0c05-49db-8716-1a1568bfe2a8",50,"B","M",13898,13898,"Y","O",7,"P","S","CON","M","VFL","Y",2780,29,13,"M",10,83,1,"Y"
"02a01f5f-8b00-47fb-b0b0-f2b347b8db79",28,"D","F",7531,7531,"N","S",1,"C","S","WHT","M","BQL","N",377,5,47,"H",10,37,1,"N"
"43948f2e-49cd-47e8-bd2b-deb53da46f95",40,"H","M",12389,12389,"Y","S",1,"P","M","CON","M","AMPS","Y",619,23,31,"H",10,72,1,"N"
"6bf080f0-944e-4d60-bd21-271224c09201",21,"H","M",5949,10113,"N","S",5,"C","S","MAN","L","CTI","N",478,20,10,"H",10,41,1,"N"
"535fb887-dc09-474d-9d8f-0d81ff41319e",26,"H","M",4494,4494,"N","S",1,"C","M","EGW","L","AMPB","N",225,21,51,"H",10,30,1,"N"
"1d0ac489-161b-49db-a7ed-4c4b546890bf",23,"D","F",4021,8846,"N","O",3,"C","S","IMT","L","PIB","N",201,5,56,"H",10,42,1,"N"
"869f0381-3cf4-4312-8ec2-b05fb6416178",52,"B","M",13551,33878,"Y","M",3,"C","P","IMT","M","CSE","N",4363,21,13,"L",10,14,1,"Y"
"9b0d5c4e-9743-466a-b1c0-87648204636f",25,"B","F",5579,5579,"N","S",1,"P","S","RET","L","CBU","N",558,4,54,"H",10,3,1,"N"
"3e4c9456-23ec-4180-ae2e-fb2cc9ad40c0",43,"H","M",15212,15212,"Y","S",1,"P","P","EDU","H","VFL","Y",761,2,35,"H",10,95,1,"N"
"6b7f9eab-ee19-4026-808f-e7493fdc8975",56,"D","M",11263,11263,"Y","O",6,"C","S","FSS","M","AMPB","Y",2253,19,5,"L",10,45,1,"Y"
"093f5ee6-27f3-4289-a8d2-1cb5bfed8e7d",50,"D","M",5068,11150,"N","M",6,"C","P","THR","L","AMEX","N",1633,15,9,"M",10,31,1,"N"
"5b069ba9-2035-42c1-b220-4d6e5c3944f3",43,"B","F",16810,36982,"Y","O",1,"P","S","HOS","H","BWA","Y",841,13,24,"M",10,81,1,"N"
"71e2e56a-e23e-49d7-86f6-7b4082e88317",28,"B","F",5597,8396,"N","O",7,"P","M","CON","L","CMC","N",280,28,54,"H",10,69,1,"N"
"4beae584-a638-4565-a93f-3de876a1c5a9",38,"P","F",7332,7332,"N","S",1,"P","S","HOS","L","VFL","N",367,11,12,"H",10,4,1,"N"
"1089951a-a481-4cd7-9e46-14b40ea87f31",29,"D","F",5020,11044,"Y","O",3,"C","M","TNT","L","CBA","N",251,29,25,"H",10,84,1,"N"
"d97deea3-bffe-4ce0-9497-4386c16a1b65",23,"H","F",4884,4884,"N","S",1,"C","S","IMT","L","FMC","N",488,24,42,"H",10,11,1,"N"
"fb1ed2cc-ec11-4f06-8f7f-4614be6bed5f",47,"H","M",15129,37823,"Y","S",3,"P","M","EGW","M","CSP","Y",0,19,24,"H",0,78,0,"N"
"c46ea6b9-854d-45f2-8441-e73262229be0",31,"B","M",9908,9908,"N","S",1,"C","S","EGW","M","PIB","Y",991,15,29,"M",10,68,1,"N"
"a902759e-b105-4434-931c-567ca6200280",47,"B","M",11929,11929,"Y","O",3,"C","P","AFF","M","DBL","N",2386,20,52,"L",10,34,1,"Y"
"116f4a9f-620b-4686-8d14-52fd2b672c8c",39,"D","M",5369,5369,"Y","S",1,"C","S","EGW","L","BSA","N",0,29,58,"H",10,38,0,"N"
"693ad55e-0757-4d50-abff-a63961fbee81",38,"P","M",8829,8829,"N","O",4,"P","M","WHT","M","CUA","Y",441,10,52,"H",10,25,1,"N"
"28a56244-a292-446d-93bf-b7c785d1c51c",37,"B","F",9099,20018,"N","S",6,"C","S","FSS","M","CBU","N",0,3,11,"L",10,23,0,"N"
"ecb61401-326a-4655-9d7f-75aee7d61d36",24,"M","F",4490,4490,"Y","S",1,"P","M","TNT","L","MLC","N",449,28,19,"H",10,67,1,"N"
"c4f137a8-0c34-4d18-81fc-beb9f837655f",35,"P","F",6923,6923,"N","S",1,"P","M","TNT","L","CSP","N",692,8,60,"H",10,82,1,"N"
"3ec5d52d-8607-400f-abe7-ae24a403dfdd",50,"B","M",18788,18788,"Y","O",7,"C","P","TNT","H","STG","Y",3758,16,54,"L",10,79,1,"Y"
"ee4de2d6-c03e-4cb2-aa15-2ee1ab84108d",22,"D","M",5832,5832,"Y","S",1,"C","P","EDU","L","WST","N",583,25,48,"H",10,35,1,"N"
"812530c3-1d19-4b41-85b9-ad5f2cd4d8af",30,"B","F",6038,12076,"N","O",1,"C","S","FSS","L","CBU","N",302,11,54,"H",10,32,1,"N"
"c4746a3e-15d4-4f32-9f91-18e4276331b0",47,"H","M",15339,15339,"Y","O",5,"P","M","RET","M","AMPB","Y",0,7,16,"H",30,61,0,"N"
"3a6816ae-f5ee-461e-a873-ffb5a8e26e04",30,"D","O",6404,6404,"N","S",5,"C","S","THR","L","AMEX","N",368,11,17,"H",10,65,1,"N"
"2b0df942-92c5-45bf-93a8-177a805aa053",39,"H","M",9542,20992,"Y","M",3,"C","S","IMT","M","DBL","N",768,9,5,"H",10,54,1,"N"
"3a5f70e1-586e-4b0a-90c1-488041a05d9b",36,"P","M",9466,9466,"N","S",1,"C","P","TNT","M","VFL","N",473,14,22,"H",10,23,1,"N"
"0828f03d-abd7-44a5-9cd1-de8cfa50a55d",30,"B","F",19630,19630,"N","S",1,"C","M","EDU","L","BOM","Y",982,4,53,"H",10,45,1,"N"
"963b9efa-7467-448a-a2e2-e8887a302f5f",56,"M","F",18423,46058,"Y","O",7,"P","M","MAN","H","IOOF","N",0,7,24,"H",0,3,0,"N"
"25a16ac7-bca9-4224-a45c-5cb5fec78c6b",55,"D","F",8901,19582,"N","O",6,"C","M","HAC","M","CBU","Y",1780,9,8,"M",10,82,1,"N"
"0e1f4e88-fd82-4cdc-aa68-37dc20ae2ab6",54,"B","F",4176,4176,"Y","S",1,"C","P","THR","L","FMC","N",209,9,54,"H",10,59,1,"N"
"5a90ac71-9821-44d5-aa10-c9ab49e577a7",52,"H","F",17935,39457,"Y","M",5,"C","P","TNT","H","CSE","Y",4125,13,20,"L",10,14,1,"Y"
"3f8f7be9-294e-417e-b380-c814681823db",59,"B","M",19311,34760,"Y","M",3,"P","S","IMT","H","AMEX","Y",6218,11,16,"L",10,21,1,"Y"
"bf59c12a-c202-4725-a894-97f6c3b3f03c",41,"B","M",14786,14786,"Y","S",1,"C","P","THR","H","VFL","Y",2957,26,42,"L",10,27,1,"Y"
"e5aba4b8-2741-41c2-834d-1615ae5755d9",45,"P","F",10809,27023,"N","M",0,"C","M","WHT","M","DBL","Y",2486,3,56,"L",10,49,1,"Y"
"7a5c987c-b1d0-4b6f-97ee-6a2213707654",50,"B","M",16966,16966,"Y","O",1,"P","M","FSS","H","CMC","Y",3393,18,32,"L",10,27,1,"Y"
"238ea5eb-6042-42ef-a256-ea12dd10dd0c",48,"D","F",9074,19963,"N","O",7,"C","P","THR","M","FLY","Y",1815,3,31,"M",10,58,1,"N"
"bccf0eb4-f469-4998-af04-5f53b5efc959",41,"H","F",10959,27398,"Y","M",7,"P","M","EDU","H","HSB","Y",2521,13,29,"L",10,71,1,"Y"
"60be4108-635d-4e85-8689-91ef65b5c041",60,"H","M",14112,14112,"Y","S",1,"P","S","EDU","M","UBS","Y",2822,12,6,"L",10,2,1,"Y"
"980cfc5c-c409-4c07-b3cc-495f4a239b25",23,"H","F",4808,9616,"N","O",2,"C","S","WHT","L","CSP","Y",481,17,27,"H",10,28,1,"N"
"801b4922-a593-4ab8-8058-0076848f9d29",36,"B","M",6674,13348,"N","M",5,"P","M","EDU","L","DBL","Y",538,30,25,"H",10,98,1,"N"
"159d5020-3ee9-4237-826e-b6c5836f58e7",25,"M","F",13066,23519,"Y","M",7,"C","P","RET","M","FMC","N",751,6,16,"H",10,40,1,"N"
"ddbd15e1-cb57-47ee-91b2-9bba2a16533a",29,"M","M",5046,10092,"Y","M",3,"P","S","RET","L","CBU","N",813,6,40,"M",10,89,1,"N"
"46c870bd-3ecb-49db-9651-7ad15da93e3e",35,"P","M",8206,8206,"N","S",1,"P","M","TNT","M","CMC","N",410,25,15,"H",10,58,1,"N"
"530cbdb3-b04f-468a-aa2a-fefeee1551b7",52,"P","F",16161,16161,"Y","S",1,"P","P","TNT","H","HSB","Y",3232,12,49,"L",10,36,1,"Y"
"7e99e20e-7a4c-432c-9b34-8696039096e8",53,"B","M",15357,15357,"Y","S",1,"P","P","IMT","H","MLC","N",3071,8,16,"L",10,32,1,"Y"
"0d8e50ee-add4-4ac8-aefe-a83b5cc1bfe8",51,"D","F",19413,34943,"N","M",5,"P","S","HOS","H","ANZ","N",4465,17,29,"L",10,96,1,"Y"
"2abcbd28-c862-44ad-87e7-6517516d75d6",42,"M","M",10218,10218,"Y","O",7,"C","P","RET","M","STG","Y",511,28,24,"H",10,89,1,"N"
"8e9a0d8a-460f-447e-99c7-6ca455a27b41",56,"B","F",16536,41340,"Y","O",6,"P","S","FSS","H","BOM","Y",3307,19,18,"L",10,48,1,"Y"
